,uid,issue,pull,push,star,repo,name,year,quarter,norm_issue,norm_pull,norm_push,norm_star,norm_use
4719,Stylus__2019__2,0.0,163.0,0.0,0.0,0.0,Stylus,2019,2,0.0,0.0009640178846017364,0.0,0.0,0.0002410044711504341
4720,Scheme__2019__2,0.0,152.0,1715.0,508.0,0.0,Scheme,2019,2,0.0,0.0008989614629414965,0.005071413785965638,0.0010029476394205806,0.0017433307220819287
4721,SQF__2019__2,0.0,138.0,497.0,0.0,0.0,SQF,2019,2,0.0,0.000816162380828464,0.0014696750155247362,0.0,0.0005714593490883
4722,SystemVerilog__2019__2,0.0,137.0,0.0,0.0,0.0,SystemVerilog,2019,2,0.0,0.0008102481606775331,0.0,0.0,0.00020256204016938327
4723,LLVM__2019__2,0.0,135.0,364.0,222.0,0.0,LLVM,2019,2,0.0,0.0007984197203756713,0.0010763817015110742,0.000438296015652301,0.0005782743593847617
4724,Objective-C++__2019__2,0.0,121.0,0.0,236.0,0.0,Objective-C++,2019,2,0.0,0.0007156206382626387,0.0,0.0004659363049276713,0.0002953892357975775
4725,OpenEdge ABL__2019__2,0.0,119.0,0.0,131.0,0.0,OpenEdge ABL,2019,2,0.0,0.0007037921979607769,0.0,0.0002586341353623938,0.00024060658333079267
4726,M4__2019__2,0.0,112.0,464.0,0.0,0.0,M4,2019,2,0.0,0.0006623926569042606,0.0013720909601679628,0.0,0.0005086209042680558
4727,ANTLR__2019__2,0.0,108.0,0.0,0.0,0.0,ANTLR,2019,2,0.0,0.000638735776300537,0.0,0.0,0.00015968394407513424
4728,Handlebars__2019__2,0.0,107.0,0.0,0.0,0.0,Handlebars,2019,2,0.0,0.0006328215561496061,0.0,0.0,0.00015820538903740152
4729,SCSS__2019__3,0.0,2315.0,9224.0,0.0,0.0,SCSS,2019,3,0.0,0.014406980072937281,0.029843792465283618,0.0,0.011062693134555225
4730,Starlark__2019__3,0.0,2241.0,2266.0,0.0,0.0,Starlark,2019,3,0.0,0.013946454576005378,0.00733153010909938,0.0,0.005319496171276189
4731,JSON__2019__3,0.0,912.0,533.0,0.0,0.0,JSON,2019,3,0.0,0.005675665583809417,0.001724494946226818,0.0,0.001850040132509059
4732,Puppet__2019__3,0.0,897.0,2040.0,0.0,0.0,Puppet,2019,3,0.0,0.005582315820917815,0.006600318368297765,0.0,0.0030456585473038946
4733,Jinja__2019__3,0.0,770.0,1969.0,0.0,0.0,Jinja,2019,3,0.0,0.004791954495102249,0.006370601405479559,0.0,0.002790638975145452
4734,Smarty__2019__3,0.0,614.0,2175.0,140.0,0.0,Smarty,2019,3,0.0,0.0038211169610295856,0.007037104142670411,0.00023156648108267253,0.002772446896195667
4735,SystemVerilog__2019__3,0.0,561.0,460.0,106.0,0.0,SystemVerilog,2019,3,0.0,0.003491281132145924,0.0014883070830475353,0.00017532890710545207,0.001288729280574728
4736,Bicep__2019__3,0.0,538.0,442.0,0.0,0.0,Bicep,2019,3,0.0,0.0033481448290454676,0.001430068979797849,0.0,0.0011945534522108292
4737,Visual Basic .NET__2019__3,0.0,472.0,1382.0,0.0,0.0,Visual Basic .NET,2019,3,0.0,0.0029374058723224176,0.004471392149503682,0.0,0.0018521995054565248
4738,Vim Script__2019__3,0.0,450.0,3139.0,0.0,0.0,Vim Script,2019,3,0.0,0.0028004928867480677,0.010156078116709159,0.0,0.0032391427508643065
4739,YAML__2019__3,0.0,425.0,0.0,0.0,0.0,YAML,2019,3,0.0,0.002644909948595397,0.0,0.0,0.0006612274871488493
4740,Lean__2019__3,0.0,369.0,1145.0,0.0,0.0,Lean,2019,3,0.0,0.0022964041671334153,0.0037045904567161473,0.0,0.0015002486559623908
4741,hoon__2019__3,0.0,354.0,942.0,0.0,0.0,hoon,2019,3,0.0,0.002203054404241813,0.0030477940700669092,0.0,0.0013127121185771806
4742,Gherkin__2019__3,0.0,339.0,776.0,302.0,0.0,Gherkin,2019,3,0.0,0.002109704641350211,0.002510709340097581,0.0004995219806211937,0.0012799839905172463
4743,Nunjucks__2019__3,0.0,333.0,649.0,0.0,0.0,Nunjucks,2019,3,0.0,0.0020723647361935702,0.00209980716716924,0.0,0.0010430429758407026
4744,Stylus__2019__3,0.0,324.0,384.0,0.0,0.0,Stylus,2019,3,0.0,0.0020163548784586085,0.001242412869326638,0.0,0.0008146919369463116
4745,FreeMarker__2019__3,0.0,321.0,0.0,102.0,0.0,FreeMarker,2019,3,0.0,0.0019976849258802882,0.0,0.00016871272193166143,0.0005415994119529874
4746,Mustache__2019__3,0.0,285.0,0.0,0.0,0.0,Mustache,2019,3,0.0,0.001773645494940443,0.0,0.0,0.00044341137373511073
4747,WebAssembly__2019__3,0.0,273.0,0.0,252.0,0.0,WebAssembly,2019,3,0.0,0.0016989656846271611,0.0,0.00041681966594881055,0.0005289463376439929
4748,SaltStack__2019__3,0.0,231.0,567.0,0.0,0.0,SaltStack,2019,3,0.0,0.0014375863485306748,0.001834500252365114,0.0,0.0008180216502239472
4749,GAP__2019__3,0.0,228.0,530.0,0.0,0.0,GAP,2019,3,0.0,0.0014189163959523543,0.0017147885956852037,0.0,0.0007834262479093895
4750,Objective-C++__2019__3,0.0,186.0,539.0,240.0,0.0,Objective-C++,2019,3,0.0,0.001157537059855868,0.0017439076473100468,0.00039697111042743866,0.0008246039543983384
4751,Raku__2019__3,0.0,173.0,386.0,0.0,0.0,Raku,2019,3,0.0,0.0010766339320164794,0.0012488837696877143,0.0,0.0005813794254260485
4752,Handlebars__2019__3,0.0,161.0,0.0,0.0,0.0,Handlebars,2019,3,0.0,0.0010019541217031976,0.0,0.0,0.0002504885304257994
4753,GLSL__2019__3,0.0,156.0,558.0,385.0,0.0,GLSL,2019,3,0.0,0.0009708375340726635,0.001805381200740271,0.0006368078229773494,0.000853256639447571
4754,Genshi__2019__3,0.0,116.0,0.0,0.0,0.0,Genshi,2019,3,0.0,0.0007219048330283907,0.0,0.0,0.00018047620825709768
4755,Twig__2019__3,0.0,110.0,537.0,0.0,0.0,Twig,2019,3,0.0,0.0006845649278717498,0.0017374367469489705,0.0,0.00060550041870518
4756,SQF__2019__3,0.0,105.0,0.0,0.0,0.0,SQF,2019,3,0.0,0.0006534483402412158,0.0,0.0,0.00016336208506030395
4757,Less__2019__3,0.0,103.0,540.0,0.0,0.0,Less,2019,3,0.0,0.0006410017051890021,0.0017471430974905849,0.0,0.0005970362006698967
4758,SWIG__2019__3,0.0,100.0,0.0,0.0,0.0,SWIG,2019,3,0.0,0.0006223317526106817,0.0,0.0,0.00015558293815267043
4759,SCSS__2019__4,0.0,2091.0,8605.0,0.0,0.0,SCSS,2019,4,0.0,0.012576081988115573,0.028731986163236415,0.0,0.010327017037837997
4760,Starlark__2019__4,0.0,1735.0,1889.0,0.0,0.0,Starlark,2019,4,0.0,0.010434960425337408,0.006307347107769156,0.0,0.004185576883276641
4761,JSON__2019__4,0.0,1149.0,763.0,0.0,0.0,JSON,2019,4,0.0,0.006910529987730652,0.00254764734951184,0.0,0.002364544334310623
4762,Bicep__2019__4,0.0,945.0,459.0,0.0,0.0,Bicep,2019,4,0.0,0.005683595159621815,0.001532595194529403,0.0,0.0018040475885378047
4763,Puppet__2019__4,0.0,903.0,1626.0,0.0,0.0,Puppet,2019,4,0.0,0.00543099093030529,0.005429193434215271,0.0,0.0027150460911301404
4764,Jinja__2019__4,0.0,768.0,1957.0,0.0,0.0,Jinja,2019,4,0.0,0.004619048764645031,0.006534398247699438,0.0,0.0027883617530861174
4765,Smarty__2019__4,0.0,709.0,2078.0,154.0,0.0,Smarty,2019,4,0.0,0.004264199966319436,0.006938415717281263,0.0002797761790567546,0.0028705979656643635
4766,YAML__2019__4,0.0,635.0,0.0,0.0,0.0,YAML,2019,4,0.0,0.003819135371809368,0.0,0.0,0.000954783842952342
4767,Vim Script__2019__4,0.0,530.0,3429.0,0.0,0.0,Vim Script,2019,4,0.0,0.003187624798518055,0.011449387629719658,0.0,0.0036592531070594285
4768,Gherkin__2019__4,0.0,467.0,1182.0,295.0,0.0,Gherkin,2019,4,0.0,0.0028087184545432676,0.0039466830499646065,0.000535934888452874,0.001822834098240187
4769,hoon__2019__4,0.0,390.0,1024.0,0.0,0.0,hoon,2019,4,0.0,0.002345610700796305,0.0034191230483618927,0.0,0.0014411834372895494
4770,Stylus__2019__4,0.0,390.0,417.0,0.0,0.0,Stylus,2019,4,0.0,0.002345610700796305,0.0013923577257489348,0.0,0.0009344921066363099
4771,Lean__2019__4,0.0,352.0,895.0,0.0,0.0,Lean,2019,4,0.0,0.0021170640171289724,0.00298839367996474,0.0,0.0012763644242734281
4772,Mustache__2019__4,0.0,342.0,0.0,0.0,0.0,Mustache,2019,4,0.0,0.0020569201530059905,0.0,0.0,0.0005142300382514976
4773,FreeMarker__2019__4,0.0,330.0,0.0,100.0,0.0,FreeMarker,2019,4,0.0,0.0019847475160584115,0.0,0.00018167284354334714,0.0005416050899004396
4774,WebAssembly__2019__4,0.0,310.0,398.0,352.0,0.0,WebAssembly,2019,4,0.0,0.0018644597878124474,0.0013289169660625326,0.000639488409272582,0.0009582162907868906
4775,GAP__2019__4,0.0,241.0,520.0,0.0,0.0,GAP,2019,4,0.0,0.0014494671253638704,0.0017362734229962736,0.0,0.000796435137090036
4776,Verilog__2019__4,0.0,222.0,560.0,761.0,0.0,Verilog,2019,4,0.0,0.0013351937835302042,0.00186983291707291,0.0013825303393648718,0.0011468892599919966
4777,Nunjucks__2019__4,0.0,212.0,627.0,0.0,0.0,Nunjucks,2019,4,0.0,0.0012750499194072221,0.002093545069651276,0.0,0.0008421487472646246
4778,Raku__2019__4,0.0,211.0,444.0,0.0,0.0,Raku,2019,4,0.0,0.0012690355329949238,0.0014825103842506645,0.0,0.0006878864793113971
4779,SWIG__2019__4,0.0,205.0,578.0,0.0,0.0,SWIG,2019,4,0.0,0.0012329492145211345,0.0019299346894073965,0.0,0.0007907209759821327
4780,SaltStack__2019__4,0.0,192.0,479.0,0.0,0.0,SaltStack,2019,4,0.0,0.0011547621911612578,0.0015993749415677213,0.0,0.0006885342831822448
4781,Objective-C++__2019__4,0.0,170.0,405.0,244.0,0.0,Objective-C++,2019,4,0.0,0.001022445690090697,0.0013522898775259438,0.00044328173824576705,0.0007045043264656018
4782,Sass__2019__4,0.0,150.0,0.0,0.0,0.0,Sass,2019,4,0.0,0.0009021579618447326,0.0,0.0,0.00022553949046118314
4783,Twig__2019__4,0.0,142.0,635.0,0.0,0.0,Twig,2019,4,0.0,0.0008540428705463469,0.0021202569684666034,0.0,0.0007435749597532376
4784,Genshi__2019__4,0.0,115.0,0.0,0.0,0.0,Genshi,2019,4,0.0,0.000691654437414295,0.0,0.0,0.00017291360935357375
4785,Markdown__2019__4,0.0,110.0,0.0,466.0,0.0,Markdown,2019,4,0.0,0.000661582505352804,0.0,0.0008465954509119976,0.0003770444890662004
4786,JetBrains MPS__2019__4,0.0,104.0,0.0,0.0,0.0,JetBrains MPS,2019,4,0.0,0.0006254961868790146,0.0,0.0,0.00015637404671975364
4787,Cython__2019__4,0.0,102.0,445.0,0.0,0.0,Cython,2019,4,0.0,0.0006134674140544182,0.0014858493716025803,0.0,0.0005248291964142497
4788,Handlebars__2019__4,0.0,99.0,0.0,0.0,0.0,Handlebars,2019,4,0.0,0.0005954242548175235,0.0,0.0,0.00014885606370438088
4789,SCSS__2020__1,0.0,2526.0,10240.0,0.0,0.0,SCSS,2020,1,0.0,0.01502784255865975,0.03320287801509045,0.0,0.01205768014343755
4790,SystemVerilog__2020__1,0.0,1352.0,860.0,116.0,0.0,SystemVerilog,2020,1,0.0,0.00804340583503879,0.0027885229582986118,0.00023182566709834204,0.002765938615108936
4791,Puppet__2020__1,0.0,1033.0,1815.0,0.0,0.0,Puppet,2020,1,0.0,0.006145590405025938,0.0058850804294325355,0.0,0.0030076677086146187
4792,JSON__2020__1,0.0,1014.0,582.0,0.0,0.0,JSON,2020,1,0.0,0.006032554376279092,0.0018871166996858048,0.0,0.0019799177689912243
4793,Jinja__2020__1,0.0,804.0,2430.0,0.0,0.0,Jinja,2020,1,0.0,0.004783208795392889,0.007879198591471659,0.0,0.003165601846716137
4794,hoon__2020__1,0.0,636.0,1009.0,0.0,0.0,hoon,2020,1,0.0,0.0037837323306839274,0.003271650773166627,0.0,0.0017638457759626388
4795,YAML__2020__1,0.0,634.0,0.0,0.0,0.0,YAML,2020,1,0.0,0.003771833801342154,0.0,0.0,0.0009429584503355385
4796,Vim Script__2020__1,0.0,577.0,3988.0,0.0,0.0,Vim Script,2020,1,0.0,0.0034327257151016135,0.012930964601970773,0.0,0.0040909225792680965
4797,Smarty__2020__1,0.0,551.0,2239.0,139.0,0.0,Smarty,2020,1,0.0,0.0032780448336585596,0.007259887097244874,0.0002777911010919788,0.002703930757998853
4798,Bicep__2020__1,0.0,512.0,390.0,0.0,0.0,Bicep,2020,1,0.0,0.0030460235114939792,0.001264562736902859,0.0,0.0010776465620992094
4799,Lean__2020__1,0.0,468.0,1646.0,0.0,0.0,Lean,2020,1,0.0,0.0027842558659749656,0.005337103243441297,0.0,0.0020303397773540656
4800,Gherkin__2020__1,0.0,331.0,571.0,313.0,0.0,Gherkin,2020,1,0.0,0.0019692066060634904,0.001851449545568032,0.0006255296017394919,0.0011115464383427535
4801,WebAssembly__2020__1,0.0,281.0,0.0,280.0,0.0,WebAssembly,2020,1,0.0,0.0016717433725191566,0.0,0.0005595791964442739,0.0005578306422408577
4802,Verilog__2020__1,0.0,236.0,779.0,661.0,0.0,Verilog,2020,1,0.0,0.001404026462329256,0.0025258830052495565,0.001321006603034518,0.0013127290176533327
4803,FreeMarker__2020__1,0.0,228.0,0.0,0.0,0.0,FreeMarker,2020,1,0.0,0.0013564323449621626,0.0,0.0,0.00033910808624054066
4804,Twig__2020__1,0.0,226.0,548.0,0.0,0.0,Twig,2020,1,0.0,0.0013445338156203893,0.0017768727687763248,0.0,0.0007803516460991786
4805,GAP__2020__1,0.0,206.0,453.0,0.0,0.0,GAP,2020,1,0.0,0.0012255485222026558,0.001468838255941013,0.0,0.0006735966945359172
4806,Stylus__2020__1,0.0,203.0,399.0,0.0,0.0,Stylus,2020,1,0.0,0.0012077007281899956,0.0012937449539083094,0.0,0.0006253614205245763
4807,SaltStack__2020__1,0.0,192.0,545.0,0.0,0.0,SaltStack,2020,1,0.0,0.0011422588168102422,0.0017671453631078412,0.0,0.0007273510449795209
4808,GDScript__2020__1,0.0,176.0,0.0,408.0,0.0,GDScript,2020,1,0.0,0.0010470705820760553,0.0,0.0008153868291045134,0.0004656143527951422
4809,PureScript__2020__1,0.0,169.0,0.0,291.0,0.0,PureScript,2020,1,0.0,0.0010054257293798487,0.0,0.0005815626648760133,0.0003967470985639655
4810,Mustache__2020__1,0.0,159.0,0.0,0.0,0.0,Mustache,2020,1,0.0,0.0009459330826709819,0.0,0.0,0.00023648327066774547
4811,Handlebars__2020__1,0.0,121.0,0.0,0.0,0.0,Handlebars,2020,1,0.0,0.0007198610251772881,0.0,0.0,0.00017996525629432203
4812,ANTLR__2020__1,0.0,121.0,0.0,0.0,0.0,ANTLR,2020,1,0.0,0.0007198610251772881,0.0,0.0,0.00017996525629432203
4813,Cython__2020__1,0.0,121.0,348.0,0.0,0.0,Cython,2020,1,0.0,0.0007198610251772881,0.0011283790575440894,0.0,0.0004620600206803444
4814,CodeQL__2020__1,0.0,120.0,0.0,0.0,0.0,CodeQL,2020,1,0.0,0.0007139117605064014,0.0,0.0,0.00017847794012660034
4815,q__2020__1,0.0,114.0,441.0,0.0,0.0,q,2020,1,0.0,0.0006782161724810813,0.001429928633267079,0.0,0.00052703620143704
4816,LLVM__2020__1,0.0,112.0,0.0,173.0,0.0,LLVM,2020,1,0.0,0.000666317643139308,0.0,0.00034574000351735495,0.00025301441166416573
4817,Adblock Filter List__2020__1,0.0,106.0,1031.0,0.0,0.0,Adblock Filter List,2020,1,0.0,0.0006306220551139879,0.003342985081402173,0.0,0.0009934017841290402
4818,SCSS__2020__2,0.0,2861.0,11551.0,0.0,0.0,SCSS,2020,2,0.0,0.0156782586775682,0.03585663554186948,0.0,0.012883723554859419
4819,CodeQL__2020__2,0.0,1003.0,474.0,0.0,0.0,CodeQL,2020,2,0.0,0.005496432524851766,0.0014713916757723253,0.0,0.0017419560501560228
4820,JSON__2020__2,0.0,900.0,674.0,0.0,0.0,JSON,2020,2,0.0,0.004931993292489122,0.0020922320452965134,0.0,0.001756056334446409
4821,Lean__2020__2,0.0,851.0,3524.0,0.0,0.0,Lean,2020,2,0.0,0.004663473657675826,0.010939207311016191,0.0,0.003900670242173004
4822,Jinja__2020__2,0.0,793.0,2163.0,0.0,0.0,Jinja,2020,2,0.0,0.004345634089937637,0.006714388596404093,0.0,0.0027650056715854323
4823,Smarty__2020__2,0.0,707.0,2029.0,106.0,0.0,Smarty,2020,2,0.0,0.003874354730877566,0.006298425548822886,0.00019428401757353925,0.002591766074318498
4824,Bicep__2020__2,0.0,693.0,462.0,0.0,0.0,Bicep,2020,2,0.0,0.003797634835216624,0.0014341412536008741,0.0,0.0013079440222043745
4825,Puppet__2020__2,0.0,680.0,1633.0,0.0,0.0,Puppet,2020,2,0.0,0.0037263949321028923,0.0050691616171649944,0.0,0.002198889137316972
4826,Vim Script__2020__2,0.0,628.0,4036.0,0.0,0.0,Vim Script,2020,2,0.0,0.0034414353196479653,0.012528558656998113,0.0,0.00399249849416152
4827,YAML__2020__2,0.0,576.0,0.0,0.0,0.0,YAML,2020,2,0.0,0.0031564757071930382,0.0,0.0,0.0007891189267982596
4828,hoon__2020__2,0.0,485.0,1134.0,0.0,0.0,hoon,2020,2,0.0,0.002657796385396916,0.0035201648952021456,0.0,0.0015444903201497653
4829,Verilog__2020__2,0.0,450.0,907.0,809.0,0.0,Verilog,2020,2,0.0,0.002465996646244561,0.002815511075792192,0.0014827902850659742,0.0016910745017756816
4830,WebAssembly__2020__2,0.0,360.0,477.0,298.0,0.0,WebAssembly,2020,2,0.0,0.001972797316995649,0.0014807042813151882,0.0005461946909142896,0.0009999240723062817
4831,PureScript__2020__2,0.0,302.0,0.0,290.0,0.0,PureScript,2020,2,0.0,0.001654957749257461,0.0,0.0005315317461917584,0.0005466223738623049
4832,Twig__2020__2,0.0,287.0,762.0,0.0,0.0,Twig,2020,2,0.0,0.001572757861049309,0.002365401807887156,0.0,0.0009845399172341163
4833,Gherkin__2020__2,0.0,269.0,494.0,316.0,0.0,Gherkin,2020,2,0.0,0.0014741179951995266,0.0015334757127247443,0.000579186316539985,0.0008966950061160639
4834,Stylus__2020__2,0.0,254.0,0.0,0.0,0.0,Stylus,2020,2,0.0,0.0013919181069913745,0.0,0.0,0.00034797952674784364
4835,Mustache__2020__2,0.0,244.0,0.0,0.0,0.0,Mustache,2020,2,0.0,0.0013371181815192731,0.0,0.0,0.0003342795453798183
4836,GAP__2020__2,0.0,212.0,475.0,0.0,0.0,GAP,2020,2,0.0,0.0011617584200085487,0.0014744958776199463,0.0,0.0006590635744071237
4837,Sass__2020__2,0.0,187.0,0.0,0.0,0.0,Sass,2020,2,0.0,0.0010247586063282955,0.0,0.0,0.00025618965158207387
4838,M4__2020__2,0.0,167.0,419.0,0.0,0.0,M4,2020,2,0.0,0.0009151587553840926,0.0013006605741531737,0.0,0.0005539548323843166
4839,Mathematica__2020__2,0.0,160.0,687.0,125.0,0.0,Mathematica,2020,2,0.0,0.0008767988075536218,0.0021325866693155857,0.000229108511289551,0.0008096234970396897
4840,q__2020__2,0.0,146.0,0.0,0.0,0.0,q,2020,2,0.0,0.0008000789118926798,0.0,0.0,0.00020001972797316996
4841,SaltStack__2020__2,0.0,136.0,0.0,0.0,0.0,SaltStack,2020,2,0.0,0.0007452789864205785,0.0,0.0,0.00018631974660514463
4842,ANTLR__2020__2,0.0,127.0,0.0,0.0,0.0,ANTLR,2020,2,0.0,0.0006959590534956873,0.0,0.0,0.00017398976337392182
4843,LLVM__2020__2,0.0,127.0,0.0,111.0,0.0,LLVM,2020,2,0.0,0.0006959590534956873,0.0,0.0002034483580251213,0.00022485185288020215
4844,Less__2020__2,0.0,125.0,700.0,0.0,0.0,Less,2020,2,0.0,0.000684999068401267,0.0021729412933346576,0.0,0.0007144850904339812
4845,Adblock Filter List__2020__2,0.0,125.0,1252.0,0.0,0.0,Adblock Filter List,2020,2,0.0,0.000684999068401267,0.0038864607132214164,0.0,0.0011428649454056708
4846,Nix__2020__3,0.0,9873.0,6869.0,295.0,0.0,Nix,2020,3,0.0,0.060555320440870704,0.025021765183720006,0.0006369743072634504,0.02155351498296354
4847,SCSS__2020__3,0.0,2863.0,9821.0,0.0,0.0,SCSS,2020,3,0.0,0.017560000245337062,0.035775040889403725,0.0,0.013333760283685197
4848,Lean__2020__3,0.0,1056.0,5477.0,0.0,0.0,Lean,2020,3,0.0,0.0064768984488564225,0.01995111485095858,0.0,0.006607003324953751
4849,Bicep__2020__3,0.0,1010.0,485.0,0.0,0.0,Bicep,2020,3,0.0,0.0061947608270312374,0.0017667136576072504,0.0,0.001990368621159622
4850,CodeQL__2020__3,0.0,1009.0,525.0,0.0,0.0,CodeQL,2020,3,0.0,0.006188627400469821,0.0019124220005026938,0.0,0.0020252623502431287
4851,Jinja__2020__3,0.0,846.0,2036.0,0.0,0.0,Jinja,2020,3,0.0,0.005188878870958839,0.007416554653378066,0.0,0.003151358381084226
4852,hoon__2020__3,0.0,651.0,1002.0,0.0,0.0,hoon,2020,3,0.0,0.00399286069148251,0.0036499939895308555,0.0,0.0019107136702533414
4853,JSON__2020__3,0.0,637.0,432.0,0.0,0.0,JSON,2020,3,0.0,0.003906992719622672,0.001573650103270788,0.0,0.001370160705723365
4854,Smarty__2020__3,0.0,549.0,2225.0,0.0,0.0,Smarty,2020,3,0.0,0.00336725118221797,0.008105026573559035,0.0,0.002868069438944251
4855,Vim Script__2020__3,0.0,511.0,3237.0,0.0,0.0,Vim Script,2020,3,0.0,0.0031341809728841212,0.011791447648813753,0.0,0.0037314071554244684
4856,WebAssembly__2020__3,0.0,403.0,363.0,235.0,0.0,WebAssembly,2020,3,0.0,0.002471770904251078,0.0013223032117761482,0.0005074202108708842,0.0010753735817245276
4857,YAML__2020__3,0.0,368.0,0.0,0.0,0.0,YAML,2020,3,0.0,0.0022571009746014804,0.0,0.0,0.0005642752436503701
4858,Stylus__2020__3,0.0,266.0,333.0,0.0,0.0,Stylus,2020,3,0.0,0.0016314914653369399,0.0012130219546045659,0.0,0.0007111283549853765
4859,Gherkin__2020__3,0.0,241.0,576.0,247.0,0.0,Gherkin,2020,3,0.0,0.001478155801301513,0.002098200137694384,0.0005333310301493975,0.0010274217422863237
4860,Mustache__2020__3,0.0,200.0,0.0,0.0,0.0,Mustache,2020,3,0.0,0.0012266853122834135,0.0,0.0,0.00030667132807085337
4861,Twig__2020__3,0.0,171.0,564.0,0.0,0.0,Twig,2020,3,0.0,0.0010488159420023184,0.0020544876348257512,0.0,0.0007758258942070174
4862,PureScript__2020__3,0.0,160.0,0.0,210.0,0.0,PureScript,2020,3,0.0,0.0009813482498267306,0.0,0.00045343933737398165,0.0003586968968001781
4863,Markdown__2020__3,0.0,154.0,0.0,499.0,0.0,Markdown,2020,3,0.0,0.0009445476904582283,0.0,0.0010774582349981755,0.0005055014813641009
4864,ANTLR__2020__3,0.0,143.0,0.0,0.0,0.0,ANTLR,2020,3,0.0,0.0008770799982826406,0.0,0.0,0.00021926999957066015
4865,GLSL__2020__3,0.0,135.0,491.0,462.0,0.0,GLSL,2020,3,0.0,0.0008280125857913041,0.001788569909041567,0.0009975665422227596,0.0009035372592639077
4866,SaltStack__2020__3,0.0,119.0,346.0,0.0,0.0,SaltStack,2020,3,0.0,0.0007298777608086309,0.0012603771660455849,0.0,0.0004975637317135539
4867,Less__2020__3,0.0,116.0,714.0,0.0,0.0,Less,2020,3,0.0,0.0007114774811243798,0.0026008939206836634,0.0,0.0008280928504520108
4868,Sass__2020__3,0.0,106.0,0.0,0.0,0.0,Sass,2020,3,0.0,0.0006501432155102091,0.0,0.0,0.00016253580387755228
4869,Adblock Filter List__2020__3,0.0,101.0,1120.0,0.0,0.0,Adblock Filter List,2020,3,0.0,0.0006194760827031237,0.004079833601072414,0.0,0.0011748274209438844
4870,PureBasic__2020__3,0.0,97.0,600.0,0.0,0.0,PureBasic,2020,3,0.0,0.0005949423764574555,0.00218562514343165,0.0,0.0006951418799722763
4871,Nunjucks__2020__3,0.0,94.0,551.0,0.0,0.0,Nunjucks,2020,3,0.0,0.0005765420967732042,0.002007132423384732,0.0,0.000645918630039484
4872,PostScript__2020__3,0.0,91.0,425.0,0.0,0.0,PostScript,2020,3,0.0,0.0005581418170889531,0.0015481511432640855,0.0,0.0005265732400882596
4873,Objective-C++__2020__3,0.0,88.0,0.0,260.0,0.0,Objective-C++,2020,3,0.0,0.0005397415374047018,0.0,0.0005614010843677868,0.0002752856554431222
4874,GAP__2020__3,0.0,85.0,0.0,0.0,0.0,GAP,2020,3,0.0,0.0005213412577204507,0.0,0.0,0.00013033531443011268
4875,Nix__2020__4,0.0,11178.0,8703.0,141.0,0.0,Nix,2020,4,0.0,0.06906309467908954,0.03331113356604814,0.0003132059629084172,0.025671858552011522
4876,SCSS__2020__4,0.0,2277.0,9084.0,0.0,0.0,SCSS,2020,4,0.0,0.014068408175370091,0.034769428623920635,0.0,0.012209459199822682
4877,JSON__2020__4,0.0,1666.0,1318.0,0.0,0.0,JSON,2020,4,0.0,0.010293354422558881,0.005044705738257088,0.0,0.003834515040203992
4878,Lean__2020__4,0.0,1170.0,5606.0,0.0,0.0,Lean,2020,4,0.0,0.0072288263351704025,0.021457223344969075,0.0,0.007171512420034869
4879,CodeQL__2020__4,0.0,953.0,571.0,0.0,0.0,CodeQL,2020,4,0.0,0.005888095296937943,0.002185528813766918,0.0,0.0020184060276762154
4880,Roff__2020__4,0.0,784.0,1696.0,197.0,0.0,Roff,2020,4,0.0,0.0048439314929688854,0.006491518157878621,0.000437599820517434,0.0029432623678412348
4881,hoon__2020__4,0.0,761.0,1376.0,0.0,0.0,hoon,2020,4,0.0,0.004701826359884339,0.00526670341110907,0.0,0.002492132442748352
4882,Jinja__2020__4,0.0,716.0,2177.0,0.0,0.0,Jinja,2020,4,0.0,0.0044237945777624,0.008332567824116602,0.0,0.0031890906004697506
4883,Bicep__2020__4,0.0,602.0,333.0,0.0,0.0,Bicep,2020,4,0.0,0.0037194473963868225,0.0012745728458570642,0.0,0.0012485050605609716
4884,Puppet__2020__4,0.0,546.0,1380.0,0.0,0.0,Puppet,2020,4,0.0,0.003373452289746188,0.0052820135954436895,0.0,0.0021638664712974693
4885,Vim Script__2020__4,0.0,511.0,3172.0,0.0,0.0,Vim Script,2020,4,0.0,0.003157205348095791,0.012140976177353175,0.0,0.0038245453813622416
4886,BitBake__2020__4,0.0,494.0,1438.0,108.0,0.0,BitBake,2020,4,0.0,0.00305217111929417,0.00550401126829567,0.00023990243967453236,0.002199021206816093
4887,WebAssembly__2020__4,0.0,494.0,1010.0,277.0,0.0,WebAssembly,2020,4,0.0,0.00305217111929417,0.0038658215444913957,0.000615305331387458,0.001883324498793256
4888,YAML__2020__4,0.0,338.0,0.0,0.0,0.0,YAML,2020,4,0.0,0.002088327607938116,0.0,0.0,0.000522081901984529
4889,Mustache__2020__4,0.0,269.0,0.0,0.0,0.0,Mustache,2020,4,0.0,0.001662012208684477,0.0,0.0,0.00041550305217111927
4890,Gherkin__2020__4,0.0,239.0,598.0,276.0,0.0,Gherkin,2020,4,0.0,0.0014766576872698514,0.0022888725580255988,0.0006130840125015827,0.0010946535644492583
4891,Crystal__2020__4,0.0,206.0,385.0,442.0,0.0,Crystal,2020,4,0.0,0.0012727677137137632,0.0014736052422071161,0.0009818229475568824,0.0009320489758694404
